A	Coef.BasalvsNon	Coef.BasalvsAirway	Coef.BasalvsEpCAM	t.BasalvsNon	t.BasalvsAirway	t.BasalvsEpCAM	p.value.BasalvsNon	p.value.BasalvsAirway	p.value.BasalvsEpCAM	Res.BasalvsNon	Res.BasalvsAirway	Res.BasalvsEpCAM	Genes.ENTREZID	Genes.GENENAME	Genes.SYMBOL	Genes.TXCHROM	Genes.TXSTART	Genes.TXEND
13169	6.4792447008016	-0.434342492003799	-0.15667198556912	-0.666707711706252	0	0	0	0.999997870645016	0.99999999707546	0.999548509352853	0	0	0	13169	drebrin-like	Dbnl	chr11	5788483	5800980
56012	0.984928801634219	-0.325567897903884	-0.317262035783167	-1.0874812509216	0	0	-0.307997725636229	0.990205487317287	0.99086829686756	0.381236737848795	0	0	0	56012	phosphoglycerate mutase 2	Pgam2	chr11	5801637	5803796
54125	4.46120581376699	-0.212399895953202	0.192901835377613	-0.266368774103837	0	0	0	0.999999695693537	0.999999790417052	0.99999661381727	0	0	0	54125	polymerase (DNA directed), mu	Polm	chr11	5827860	5838016
11568	3.18735841325132	-5.6632359963737	-11.3183936645969	-9.87549320364331	-4.45546718846944	-10.3001969158257	-8.79803713531856	0.000258681607258598	2.59535221201126e-08	1.85239518462819e-07	-1	-1	-1	11568	AE binding protein 1	Aebp1	chr11	5861866	5872248
18972	3.99340235548756	0.149356770377461	0.727428322912987	-0.315409789680978	0	0	0	0.999997537806539	0.973449893914401	0.999916321643955	0	0	0	18972	polymerase (DNA directed), delta 2, regulatory subunit	Pold2	chr11	5872180	5878256
103988	0.689254196067098	-5.07214476652645	-6.21089441365014	-1.07811017881255	-7.63982157202711	-9.83398072129031	-0.102512176194791	9.50869514825388e-07	4.32928290669294e-08	0.467863348736035	-1	-1	0	103988	glucokinase	Gck	chr11	5900821	5915135
56418	6.23615254565099	0.0652206993625306	0.52984223090129	-0.0231628730932742	0	0	0	0.999999999641024	0.999999327766785	0.999999999852884	0	0	0	56418	YKT6 v-SNARE homolog (S. cerevisiae)	Ykt6	chr11	5955758	5967781
12323	1.96885157748752	-0.920603374217306	-0.761917835195405	-2.63912826981751	0	0	-9.09067954324834	0.661989887238844	0.883177271765271	1.14751880790501e-07	0	0	-1	12323	calcium/calmodulin-dependent protein kinase II, beta	Camk2b	chr11	5969666	6000449
209586	5.9167085042772	-0.0324819187446224	0.105088504758631	-0.229467161761382	0	0	0	0.999999999747249	0.999999999728258	0.999999986009273	0	0	0	209586	NudC domain containing 3	Nudcd3	chr11	6105692	6119357
100042173	-0.213422654564459	0.955876333811822	0.753653760824981	-0.306779108867502	0	0	0	0.557822903867079	0.803494651130238	0.980842906104725	0	0	0	100042173	ribosomal protein S15A, pseudogene 6	Rps15a-ps6	chr11	6172508	6173331
52513	4.97705140504424	-0.0572726420059091	0.173924142054032	-0.0723026859366813	0	0	0	0.999999995136518	0.999999983912212	0.999999974014135	0	0	0	52513	DEAD (Asp-Glu-Ala-Asp) box polypeptide 56	Ddx56	chr11	6257545	6267729
100861956	1.46067356824548	-0.494979053152671	-1.12177677393508	-1.14914420422652	0	-0.581962146430349	-0.606320709308026	0.981253901292387	0.284771841825722	0.27684521480738	0	0	0	100861956	NA	NA	NA	NA	NA
103694	5.75311646443868	-0.619054066901994	-0.985162514486265	-1.12068768034143	0	0	-1.47321661803879	0.999870248160093	0.581193262531097	0.081049354143257	0	0	0	103694	transmembrane p24 trafficking protein 4	Tmed4	chr11	6270714	6274837
18293	8.26822778579421	-0.232392976777016	-0.0823952934944834	-0.544362018437228	0	0	0	0.999999989761117	0.99999999989378	0.999995225286347	0	0	0	18293	oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide)	Ogdh	chr11	6291597	6359094
52915	6.42011216757339	0.156144978745258	0.438290516201314	0.294934226076493	0	0	0	0.999999973572772	0.99999911928987	0.999999657009161	0	0	0	52915	zinc finger, MIZ-type containing 2	Zmiz2	chr11	6395125	6406162
268373	2.86391607779577	0.257986246734918	-0.403236952000334	-0.370831040068222	0	0	0	0.999991054031136	0.999962042675564	0.999808960404183	0	0	0	268373	peptidylprolyl isomerase A	Ppia	chr11	6415870	6419810
77605	5.40529777094028	0.461720541451196	0.0045149415443575	-0.476959701042588	0	0	0	0.999987079213123	0.999999999772631	0.999976705611251	0	0	0	77605	H2A histone family, member V	H2afv	chr11	6427226	6444443
19291	7.45001603217214	0.779308709507405	0.865015328401421	0.798450229885331	0	0	0	0.84683664004208	0.765824988499451	0.825782895831261	0	0	0	19291	purine rich element binding protein B	Purb	chr11	6467599	6476076
246177	0.819933681957636	-0.766818698055908	-1.27876934755842	-0.735374112819487	0	-1.05438293218454	0	0.79174378582941	0.15449310289103	0.776716937165214	0	0	0	246177	myosin IG	Myo1g	chr11	6506548	6520958
100041286	1.900187982854	0.0869147557684591	0.844238809961721	0.195472248936086	0	0	0	0.999961043971374	0.776349790943578	0.998563761823834	0	0	0	100041286	small nucleolar RNA host gene 15	Snhg15	chr11	6525591	6528760
216527	4.33753418943004	-0.574676600736546	-0.119426672592102	-0.821144931214851	0	0	0	0.998997636853554	0.999999246482351	0.911497373510861	0	0	0	216527	cerebral cavernous malformation 2	Ccm2	chr11	6546887	6596761
192950	0.301119562993661	-0.535011747123284	-2.7332576649319	-3.66038782486494	0	-5.2628602179617	-7.83352452372996	0.871251044875749	5.3701247697358e-05	7.02971268334597e-07	0	-1	-1	192950	NAC alpha domain containing	Nacad	chr11	6597823	6606054
21379	4.86997730253254	0.0610703042886644	0.54560264689734	0.235155328401654	0	0	0	0.999999902119845	0.999777529898537	0.999993591979576	0	0	0	21379	transforming growth factor beta regulated gene 4	Tbrg4	chr11	6615598	6626067
56089	-0.778382588202687	-0.526170363572993	-2.7525275105893	-1.51852121921221	0	-3.61811294592034	-0.852360516881376	0.795209658939022	0.00133195484912662	0.204414330492077	0	-1	0	56089	receptor (calcitonin) activity modifying protein 3	Ramp3	chr11	6658533	6677475
432530	0.159390769697937	-4.18698587756686	-4.30661329093944	-2.28008683899405	-9.19101481793757	-9.35967167108594	-2.96026002664642	1.002383776468e-07	7.98578783530224e-08	0.00501686805498827	-1	-1	-1	432530	adenylate cyclase 1	Adcy1	chr11	7063489	7178505
16009	5.51687554638048	1.7523551228301	4.27490544785518	2.51308891023843	2.62474998525472	10.387128301723	4.90136264030493	0.00978151627127942	2.12406423196081e-08	0.000106119632075982	0	1	1	16009	insulin-like growth factor binding protein 3	Igfbp3	chr11	7206091	7213923
319939	8.41135336233043	1.0933408931204	0.588464087469398	2.2638161746307	0.992436957321949	0	13.5834075239625	0.168640822120305	0.999916961363609	6.14284222183317e-10	0	0	1	319939	tensin 3	Tns3	chr11	8431652	8468503
15574	3.62154044088246	0.214743514676074	0.235540544001154	-0.150579305916234	0	0	0	0.999999559950832	0.999999357013123	0.999998742518966	0	0	0	15574	HUS1 checkpoint clamp component	Hus1	chr11	8993137	9011191
626870	2.16062493476356	-2.79244122263895	-4.87988433983492	0.667817168288147	-4.94169034091859	-11.2041594496466	0	9.8287958919547e-05	7.97017942421317e-09	0.705754693198713	-1	-1	0	626870	predicted gene 11992	Gm11992	chr11	9048592	9069354
22271	0.941273680636162	-0.64242083652403	-0.829048074556064	0.129236934149373	0	0	0	0.864695595128078	0.706690870888504	0.978649959632818	0	0	0	22271	uridine phosphorylase 1	Upp1	chr11	9118008	9136170
268379	0.273612365507083	-4.58123969241075	0.0383900696449666	0.779029437397328	-11.634711163328	0	0	4.8540691864622e-09	0.994008705952995	0.651777326058078	-1	0	0	268379	ATP-binding cassette, sub-family A (ABC1), member 13	Abca13	chr11	9191942	9224540
319922	-2.38694085438524	-1.18623088073088	-4.09981099196328	-2.09532157528881	-0.268280788812721	-5.34304052339618	-1.51732313188971	0.399562233998394	4.64440209703795e-05	0.0757060644029975	0	-1	0	319922	von Willebrand factor C domain containing 2	Vwc2	chr11	11114016	11263526
53604	0.169999072973958	0.441515822800062	0.259235938271724	-0.133986897296108	0	0	0	0.964674431333761	0.991932256944359	0.992551354302688	0	0	0	53604	zona pellucida binding protein	Zpbp	chr11	11280040	11462419
22778	3.09680974012541	1.52330120066006	1.92825729441913	3.27761053955343	4.17384496794226	6.54191447232284	9.18460157731406	0.000437553325970953	5.54860333005527e-06	1.00971798498768e-07	1	1	1	22778	IKAROS family zinc finger 1	Ikzf1	chr11	11685925	11761424
60530	0.561770171519981	0.894813880363506	2.67794538554275	2.92064213304678	0	6.22311474594775	5.01044211431111	0.699416317642199	9.5666997950362e-06	8.62739640440875e-05	0	1	1	60530	fidgetin-like 1	Fignl1	chr11	11787431	11808962
13195	-0.423111408862541	-4.45983037637586	-0.988611959330304	-1.42289081902435	-7.85305402441771	0	-0.696327059973059	6.84055623692166e-07	0.509438317849745	0.249257142978303	-1	0	0	13195	dopa decarboxylase	Ddc	chr11	11814101	11822921
14783	4.0648387217726	-0.78416996393055	-1.68519767427516	-2.75672694396212	0	-6.59741918968251	-16.124608908617	0.961068815716526	5.05381327896671e-06	5.93052478970275e-11	0	-1	-1	14783	growth factor receptor bound protein 10	Grb10	chr11	11930499	12027971
12808	6.80079903796928	0.361537655098085	0.874639806398652	0.2449497532069	0	0	0	0.999996770432132	0.923969647123843	0.999999512013004	0	0	0	12808	cordon-bleu WH2 repeat	Cobl	chr11	12236676	12412140
20335	0.710150635020568	-1.38513618239395	-1.24446693686473	-1.73453001447414	-1.37341567110472	-0.861983688788027	-2.31855338313315	0.0952591804929367	0.201374523044896	0.0177532428034933	0	0	0	20335	SEC61, gamma subunit	Sec61g	chr11	16501638	16508484
665689	3.85168187433789	0.0604795603581478	0.200144681135126	0.0685533031437013	0	0	0	0.999999466322905	0.999995304846935	0.999993145307926	0	0	0	665689	predicted gene 12663	Gm12663	NA	NA	NA
13649	5.40645944677727	1.90114115153861	2.80983872529639	3.44944828563037	8.37103839398653	17.1774277361142	17.3518282362131	3.16462541835228e-07	2.47718400665847e-11	2.15420936138489e-11	1	1	1	13649	epidermal growth factor receptor	Egfr	chr11	16752203	16887658
56193	2.57348883328322	0.348674492141488	-0.288982543199997	0.145777657876264	0	0	0	0.983364061292847	0.992988961299325	0.989034709535193	0	0	0	56193	pleckstrin	Plek	chr11	16971206	17008718
380686	-1.34467423842849	-3.29439679138434	-6.06835990854203	-5.98952178016301	-3.02518989540421	-7.57919777607882	-7.0178665982378	0.00442850242650118	1.0541319026173e-06	2.56785002832284e-06	-1	-1	-1	380686	cannabinoid receptor interacting protein 1	Cnrip1	chr11	17051584	17055004
19058	6.33802545520403	-0.0368956111938443	0.504605603632261	0.367556434612018	0	0	0	0.999775528104398	0.984628235796543	0.99021950462955	0	0	0	19058	protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I)	Ppp3r1	chr11	17151139	17200380
66249	4.58032406319595	-0.109313273076209	0.0410893404509829	0.639286765485734	0	0	0	0.999996889225563	0.999999478257727	0.975189476394472	0	0	0	66249	partner of NOB1 homolog	Pno1	chr11	17203200	17211589
103784	4.23894697188343	-0.352327998555951	-0.932884717650445	0.311680009075952	0	0	0	0.999990106892336	0.746498184474073	0.999884663699707	0	0	0	103784	WD repeat domain 92	Wdr92	chr11	17211893	17235200
57316	4.47055744879354	-0.0920765785497828	-0.108655943463833	-0.277840345090614	0	0	0	0.99985117823955	0.999878474193698	0.997060939895816	0	0	0	57316	C1D nuclear receptor co-repressor	C1d	chr11	17257618	17269176
68145	3.16942180848643	0.214275610550413	1.09028292839183	0.668911491051694	0	0.528699229480503	0	0.999953275939707	0.302512401509248	0.935426995041125	0	0	0	68145	Ewing tumor-associated antigen 1	Etaa1	chr11	17938749	17953875
17268	4.21347653011326	0.445772500702308	2.59124829426455	2.9236954898371	0	10.1030938360422	8.6956407186093	0.999605013248271	3.02628442167714e-08	1.98824015306352e-07	0	1	1	17268	Meis homeobox 1	Meis1	chr11	18880428	19018969
114716	5.08056889210447	1.45352608228016	2.93489069462432	1.27930174667874	4.46846347164282	17.6284884090572	2.5645323613107	0.000244898901608604	1.72969503980114e-11	0.0110115927356806	1	1	1	114716	sprouty-related, EVH1 domain containing 2	Spred2	chr11	19924442	20019086
66713	7.46124222648829	-0.100004762932049	0.412858421756604	0.518910674948682	0	0	0	0.999993866955927	0.999883714290957	0.998140254532685	0	0	0	66713	ARP2 actin-related protein 2	Actr2	chr11	20062304	20112951
19324	7.65991369701469	-0.348685714003777	0.200786660466059	-0.140060178666705	0	0	0	0.999618512569324	0.999987430074211	0.999975835522916	0	0	0	19324	RAB1A, member RAS oncogene family	Rab1a	chr11	20201602	20219487
216543	4.30124978406625	0.6174795423553	0.744203668192274	0.566005358887447	0	0	0	0.999553159724964	0.993435685571056	0.999294672807964	0	0	0	216543	centrosomal protein 68	Cep68	chr11	20227037	20249424
55963	5.31180072231559	1.38369839407636	-1.33756717642657	2.01776047397105	1.98094399556253	-2.08137315214868	3.70718153483419	0.0334602769509035	0.0277975799507012	0.0011125131724596	0	0	1	55963	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4	Slc1a4	chr11	20302180	20332713
58172	5.65790237174553	0.300254746133144	0.613798420433915	0.270078809191419	0	0	0	0.999998391385839	0.999723937862817	0.999998071168304	0	0	0	58172	SERTA domain containing 2	Sertad2	chr11	20543253	20653023
216549	6.80803951581714	-0.136250255881261	0.17502710879149	0.692447416817083	0	0	0	0.9999985537172	0.999999495585877	0.988557831390507	0	0	0	216549	aftiphilin	Aftph	chr11	20685085	20741556
216551	5.16787945368016	0.984894865384333	0.521548109257048	0.497795949484739	0	0	0	0.542256891473558	0.999066180226521	0.997523392649659	0	0	0	216551	lectin, galactoside binding-like	Lgalsl	chr11	20823355	20831108
67245	6.24436649264549	-0.562053007474002	-0.49211292042837	0.389291962675155	0	0	0	0.98013588716898	0.995272731608165	0.994676611874608	0	0	0	67245	pellino 1	Peli1	chr11	21091324	21143005
245944	6.67242761986212	0.026912343167206	0.415539787934827	0.214326065958683	0	0	0	0.999989270209143	0.999232121324103	0.999782108370215	0	0	0	245944	VPS54 GARP complex subunit	Vps54	chr11	21239032	21321133
216558	6.32948134870792	-0.334414953586257	0.343356879699182	-0.426613502309543	0	0	0	0.996962759423612	0.998481045188822	0.992059809046347	0	0	0	216558	UDP-glucose pyrophosphorylase 2	Ugp2	chr11	21321126	21355792
17449	7.70710997185472	-0.365194910916042	-0.0534418719736856	0.267408339971828	0	0	0	0.999986771926739	0.999999985971711	0.999997601804231	0	0	0	17449	malate dehydrogenase 1, NAD (soluble)	Mdh1	chr11	21556692	21571934
216560	4.53547018027761	-0.204125238511424	-0.965727010289462	1.90270756129942	0	0	5.20422526184269	0.999999532748207	0.644352020140919	5.98995285076428e-05	0	0	1	216560	WD repeat containing planar cell polarity effector	Wdpcp	chr11	21572281	21697568
18423	3.15382903217187	-0.32984605693328	3.95225108137701	10.0447216817446	0	26.2214783108735	20.6740367961328	0.999999839586465	6.52307090821053e-14	1.98230943775794e-12	0	1	1	18423	orthodenticle homeobox 1	Otx1	chr11	21994764	22001651
216565	4.90293932109736	-0.0136810252534527	1.34129453079633	1.79563310591261	0	3.84894703236495	6.59870250966735	0.999999997350636	0.000836707127569338	5.04293651339344e-06	0	1	1	216565	EH domain binding protein 1	Ehbp1	chr11	22005826	22286795
103765	2.4435831749705	-0.0380147192797418	-1.28166666112406	0.225969370699629	0	-1.83913048223668	0	0.999986134006082	0.0432460364602219	0.997907996447511	0	0	0	103765	transmembrane protein 17	Tmem17	chr11	22512283	22519231
53625	5.72690376236031	0.70351790488287	1.51340016020641	0.745370495761951	0	5.56582038865641	0	0.995482379523922	3.07380028778556e-05	0.986483295156521	0	1	0	53625	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2	B3gnt2	chr11	22834739	22859735
17846	4.65800925077835	0.146055512393976	0.414019725872807	0.337779701093367	0	0	0	0.999999997395079	0.999999778280716	0.999999455035251	0	0	0	17846	COMM domain containing 1	Commd1	chr11	22899728	22978996
22183	5.41376251278598	-0.529241308625591	-0.463681999660542	-0.990317776004479	0	0	0	0.999935552617195	0.999993474876603	0.539929822964788	0	0	0	22183	zinc finger (CCCH type), RNA binding motif and serine/arginine rich 1	Zrsr1	chr11	22972005	22976496
12464	7.26211338466576	0.3318171175493	0.283702613848339	0.6804709794793	0	0	0	0.999916869740551	0.999990135540247	0.984552027251985	0	0	0	12464	chaperonin containing Tcp1, subunit 4 (delta)	Cct4	chr11	22990593	22999876
73873	4.96891657370635	0.391358120544363	-0.77534518418889	4.52219643419704	0	0	11.7697555416139	0.999946929742717	0.976026775959654	4.1684242224996e-09	0	0	1	73873	family with sequence similarity 161, member A	Fam161a	chr11	23008347	23023741
100042875	-0.0681844966118026	0.327510098336278	-1.3853071081279	2.23454233091927	0	-1.2997811976596	2.21918901623936	0.964017174638714	0.106995344556235	0.0214767860748943	0	0	0	100042875	predicted gene 12059	Gm12059	NA	NA	NA
103573	6.93022142604744	0.156769771156488	0.562209130724658	0.290725160160881	0	0	0	0.992736548322687	0.935135136561214	0.9806395668318	0	0	0	103573	exportin 1	Xpo1	chr11	23256041	23297597
17847	7.18442331481942	0.720453132273427	1.17577621627666	0.904212259942519	0	1.00653377669649	0	0.90870118925681	0.165342579085765	0.680227810278131	0	0	0	17847	ubiquitin specific peptidase 34	Usp34	chr11	23306895	23364512
268390	4.2241498590107	-0.430624210900631	-0.199326119107131	0.126710331700551	0	0	0	0.989564068691427	0.998922332572482	0.996788943687339	0	0	0	268390	AHA1, activator of heat shock protein ATPase 2	Ahsa2	chr11	23487882	23498039
71675	4.37152015936473	-0.196916464675301	-0.937265711003364	0.0832981754831508	0	0	0	0.996446805593544	0.601110387544006	0.995582643345633	0	0	0	71675	RIKEN cDNA 0610010F05 gene	0610010F05Rik	chr11	23564961	23633631
72129	5.23997413955231	-0.147752095738688	-0.141309052947858	-0.273240531506381	0	0	0	0.99991935390931	0.999967933898103	0.999315022038082	0	0	0	72129	peroxisomal biogenesis factor 13	Pex13	chr11	23646479	23665935
74467	4.85921939718987	-0.112244906439632	0.219788781023176	-0.0254465488121935	0	0	0	0.999985583181993	0.999962967666681	0.999991112324926	0	0	0	74467	pseudouridylate synthase 10	Pus10	chr11	23665674	23732876
19696	3.47779914705457	0.463846245920777	2.19092294490081	2.55990151888264	0	5.33752826628923	4.82438224118973	0.995850683591673	4.67448850770596e-05	0.000122945221289342	0	1	1	19696	reticuloendotheliosis oncogene	Rel	chr11	23741729	23770970
216578	4.10738538035052	-0.0491343792548085	0.985616604746906	0.435966808941645	0	0	0	0.999999340774901	0.541300591390163	0.99859398989497	0	0	0	216578	poly(A) polymerase gamma	Papolg	chr11	23862646	23895270
14025	1.17090941478345	0.961245110724199	4.4974848791782	8.16388085095825	0	18.3021043271022	15.1287108440918	0.65938035133067	1.02898055063836e-11	1.46898571467248e-10	0	1	1	14025	B cell CLL/lymphoma 11A (zinc finger protein)	Bcl11a	chr11	24078056	24090906
